idx,pred,ref,prompt_tokens,gen_tokens,latency_sec,tok_per_sec,P,R,F1
76,"Принцип равенства налогооблежащих означает, что каждый налогоплещащий должен нести справедливую долю налогов в соответствии со своим финансовым положением. Принцип равенства налогооблагаемых основан на принципе справедливости и направлен на предотвращение несправедливых бремя налогов, которые могут быть возложены на определенных лиц или группы лиц. Он гарантирует, что каждый человек платит налоги в соответствии со своим финансовым положением, и призван способствовать созданию более равноправного общества. Принцип равенства налогооблагаемых является важным принципом в налоговой системе, поскольку он помогает обеспечить справедливость и прозрачность в процессе подачи налогов. Он также помогает предотвратить дискриминацию или несправедливое отношение к определенным группам лиц при сборе налогов. В целом, принцип равенства налогооблагаемых является важным принципом для поддержания справедливой и эффективной системы налогообложения. Он помогает гарантировать, что каждый человек платит свои справедливые доли налогов в соответствии со своим финансовым положением, и способствует созданию более равноправного общества.","Принцип равенства налогообложения предусматривает, что все налогоплательщики обязаны уплачивать налоги в равной мере согласно установленным законам, без дискриминации.",34,289,106.48633615672588,2.713963222235872,0.65041965,0.7616635,0.7016597
77,"Существует несколько особенностей налогооблагаемости доходов от сдачи в аренду имущества, которые следует учитывать. Во-первых, важно отметить, что в Казахстане действуют различные налоговые режимы для физических и юридических лиц.

1. **Налоговый режим физического лица-арендодателя**: Если вы являетесь физическим лицом, сдающим недвижимость в аренду, ваши доходы от аренды подлежат налогообложению по стандартной налоговой ставке 10%. Это означе-т, что весь полученный доход облагается налогом без какой-либо вычета или льгот.

2. **Налоговый режим юридического лица-арендодателя**: Если вы являетесь юридическим лицом и сдаете имущество в аренду, ваши доходы от аренды подлежат налогообложению по нормам корпоративного подоходного налога (КПН), которые составляют 20% для юридических лиц. Однако существуют особые налоговые режимы для юридических лиц, такие как патентный или инвестиционный, которые могут предоставлять более низкие ставки.

3. **Объекты специального освоения**: Если вы сдаете недвижимость в аренду на объектах специального освоения (например, в свободной экономической зоне), могут применяться особые налоговые режимы. Эти режимы предусматривают снижение ставки налога или освобождение от налогообложения.

4. **Продажа недвижимости**: Если вы планируете продать недвижимость, которая ранее сдавалась в аренду, важно учитывать налоговое регулирование, связанное с оборотом недвижимого имущества. Для физических лиц это может привести к уплате налога на добавленную стоимость (НДС) или подоходного налога при реализации недвижимости.

5. **Учет расходов**: При расчете налоговых обязательств важно учитывать все соответствующие расходы, связанные с арендой имущества. Эти расходы могут включать управление недвижимостью, ремонт и другие операционные издержки. Они могут быть вычитаемыми в зависимости от используемого","Доходы от аренды облагаются индивидуальным подоходным налогом, а арендодатель обязан отражать такие доходы в налоговой отчетности.",43,512,190.90150330308825,2.682011357381057,0.5891727,0.71635437,0.64656866
78,"Метод освобождения применяется в случаях, когда налоговая администрация одного из стран соглашается не облагать налогом доходы, полученные резидентами другой страны. Такое соглашение может быть достигнуно путем двустороннего или многостороннего договора о предотвращении двойного налогообложения (ДПД). В ДПД могут быть указаны условия и критерии для применения метода освобождения. Например, если резидент одной страны работает в другой стране и получает там доход, то метод освобождения может применяться, чтобы избежать двойного налогообложения этого дохода в обеих странах.","Метод освобождения предусматривает, что доход, уже облагаемый налогом в иностранном государстве, освобождается от налогообложения в Казахстане, если это предусмотрено международным договором.",37,148,55.19701032713056,2.6813046417344584,0.6735336,0.7235409,0.6976423
79,"Смягчающее обстоятельство при привлечении к налоговой ответственности — это положение, которое может снизить или исключить наказание за нарушение налогового законодательства. Смягчающие обстоятельства могут включать в себя такие факторы, как сотрудничество с налоговыми органами, добросовестность налогоплательщика и наличие особых обстоятельств, которые могли привести к нарушению. Важно отметить, что конкретные смягчающие обстоятельства могут различаться в зависимости от юрисдикции и конкретного рассматриваемого дела.",Смягчающим обстоятельством признается добровольное исправление нарушений до начала проверки или частичное устранение последствий нарушения.,42,142,53.23308788985014,2.667513864569087,0.6548205,0.7107415,0.68163604
80,"Ликвидация юридического лица с налоговыми долгами приводит к тому, что у этого лица больше нет права действовать на территории Республики Казахстан. У него также прекращается право иметь имущество и вести деятельность. Такое лицо не может быть привлечено к ответственности за любые действия или бездействие, совершенные до его ликвидации. Однако, если у юридического лица остались налоговые долги, оно может быть привлечено к ответственности за эти долги даже после своей ликвидации. Это связано с тем,  что государство имеет право взыскивать долги с бывшего лица, чтобы обеспечить соблюдение налогового законодательства и избежать уклонения от уплаты налогов. В таких случаях юридическому лицу может быть предъявлен иск о возмещении налоговых обязательств, и оно может быть привлечено к ответственности в соответствии с законодательством Республики Казахistan.","При ликвидации юридического лица налоговые обязательства должны быть полностью погашены; если есть задолженность, налоговый орган может инициировать взыскание с учредителей или правопреемников.",38,208,76.71506734983996,2.7113317785601074,0.6578527,0.7376168,0.69545513
81,"В соответствии с законодательством Республики Казахстан при уклонении от уплаты налогов должники обязаны погасить причитающиеся им налоги и платить их в бюджет, а также возмещать ущерб, причиненный государству. В случае непогашения долгов по налогам применяются меры принудительного взыскания. Среди них: 1) выписка постановлений о взыскании сумм, причитающихся по неуплаченным налогам; 2) возбуждение исполнительного производства на должников с целью привлечения их к ответственности за непогашенную задолженность; 3) обращение имущества должника в счет погашения задолженности по неуплате налогов. Эти меры направлены на обеспечение выполнения обязанностей по уплате налогов и предотвращение уклонения от их уплаты.","Применяются меры принудительного взыскания, арест имущества, ограничение на выезд за границу и судебное разбирательство.",41,199,73.99084331979975,2.6895219877396386,0.6245447,0.74119055,0.6778863
82,"Косвенные налоги — это налог на потребление, который взимается с людей и предприятий. Это налог на товары и услуги, которые покупают потребители, такие как автомобили, бензин, одежда, телефоны, продукты питания и т.д. Косвенные налоги являются основным источником дохода для правительств во многих странах, поскольку они собирают средства из экономики, не нарушающего ни один бизнес или отдельного лица.","Косвенные налоги — это налоги, которые включаются в цену товаров, работ или услуг и уплачиваются конечными потребителями (например, НДС и акцизы).",28,104,38.110099059995264,2.728935441397746,0.7395736,0.76387036,0.7515257
83,"При регистрации налогопланировщика следует выполнить ряд задач: определение вида налога, подготовка и подача деклараций, соблюдение требований к ведению бухгалтерского учета и составлению отчетности. Налоги также могут включать в себя обязательные платежи с продаж или налоговые ставки на товары и услуги.","Налогоплательщик обязан вести налоговый учет, подавать налоговую отчетность, уплачивать налоги и уведомлять налоговый орган об изменениях данных.",38,85,31.813579094130542,2.671815068292083,0.6893878,0.7530597,0.7198185
84,"Налоговый кредит по иностранному налогу — это налоговый вычет, который может быть получен за уплату налога в стране, где вы работаете. Сумма кредита определяется на основе ставки налога в вашей стране резидентства и суммы налога, уплаченной по месту работы. Налоговые кредиты могут помочь снизить общую сумму налогов, которые должны быть выплачены. Важно отметить, что налоговый кредит по иностранному налогу может применяться только к доходу, полученному за пределами вашей страны резидентства. Например, если вы работаете в Канаде, но живете в США, вы можете подать налоговую декларацию в США и использовать налоговый кредит по иностранному налогу для снижения суммы налога, которую вам нужно платить по доходу, полученному за пределами США. Налоговые кредиты могут быть сложными, и важно проконсультироваться с квалифицированным финансовым консультантом или налоговым специалистом, чтобы убедиться, что вы правильно используете налоговый кредит по иностранному налогу. Кроме того, правила о налоговых льготах могут меняться в зависимости от юрисдикции, поэтому важно проверить конкретные требования к использованию налогового кредита по иностранному налогу в вашей стране резидентства. В некоторых случаях вы можете иметь право на несколько налоговых кредитов, включая налоговый кредит по иностранному налогу, что может еще больше снизить сумму налогов, которые вам нужно платить. Однако важно правильно рассчитать сумму каждого кредита, чтобы избежать ошибок или проблем при подаче налоговой декларации. В целом, налоговые кредиты могут быть полезным инструментом для снижения налогооблагаемого дохода и содействия финансовой эффективности. Однако они также могут быть сложными, поэтому важно получить профессиональную консультацию перед их использованием.","Налоговый кредит позволяет уменьшить налог на сумму налога, уплаченного за рубежом, в пределах, установленных Налоговым кодексом.",33,451,167.47237931424752,2.692981385030288,0.61505234,0.7324457,0.66863537
85,"Акцизы применяются к отдельным товарам и услугам, которые производятся или реализуются на территории Республики Казахстан. К числу таких товаров и услуг относятся бензин, дизельное топливо, табачные изделия, алкогольные напитки, спиртосодержащие продукты, сигареты, электронные сигареты, а также другие специальные налоги. Акцизы являются одним из основных источников доходов государства и используются для поддержания социальных и экономических программ. Количество уплаченного акциза зависит от различных факторов, таких как объем реализуемого товара или услуги, налоговые льготы, а также применяемые ставки. Ставки акцизов в Казахстане регулируются законодательством и могут меняться с течением времени для поддержания сбалансированной экономической политики и достижения социальных целей.","Ставки акцизов устанавливаются в твердой сумме на единицу измерения товара (например, за литр алкоголя, тысячу сигарет) или в процентах от стоимости.",32,208,76.72517889458686,2.7109744544978165,0.6593896,0.71248907,0.6849117
86,"Налогоплательщик освобождается от ответственности в случаях, когда налоговая инспекция не может установить, что он скрыл доход или имущество или неправомерно списал их. Кроме того, если налоговый долг не взимался более трех лет и был полностью выплачен до наступления истечения этого срока, то налогоплайнер освобождается от ответственности за уплату налога. Кроме того, если налогоплайнер может доказать, что он действовал в добросовестном исполнении своих обязанностей, то его также можно освободить от ответственности за уплату налога.",Освобождение возможно при самостоятельном выявлении и исправлении нарушений до момента назначения проверки или подачи уведомления налоговым органом.,37,144,53.23053973633796,2.705213975159039,0.6415345,0.69872504,0.66890955
87,"Отсрочка исполнения налогового обязательства - это право, предоставляемое налогопланировщикам, которое позволяет им отложить уплату налога до определенного периода. Это может быть полезно для налогопланировщиков, которые испытывают временные финансовые трудности или которым нужно реинвестировать свои средства в бизнес. Однако важно отметить, что отсрочка исполнения налогового обязательства не является освобождением от уплаты налога и все равно придется платить сумму налога с учетом начисленных процентов. Поэтому важно тщательно рассмотреть преимущества и последствия отсрочки исполнения налоговых обязательств перед принятием решения. Кроме того, есть определенные условия и требования для получения отсрочки исполнения налогового обязательства, которые могут различаться в зависимости от юрисдикции. Например, в некоторых странах может потребоваться предоставить финансовую или деловую декларацию, чтобы доказать правомерность просьбы об отсрочке. Налогопланировщикам важно изучить конкретные правила и положения, применяемые к их ситуации, перед подачей запроса на отсрочку исполнения налоговых обязательств. В целом, отсрочка исполнения налогового обязательства может быть полезным инструментом для налогопланировщиков, но важно использовать его ответственно и в соответствии с применимыми правилами и положениями.",Отсрочка — это перенос срока уплаты налога без начисления штрафов и пени на основании решения налогового органа при наличии уважительных причин.,39,319,117.89373581996188,2.705826546095307,0.59527034,0.6996917,0.6432709
88,"Объектом налогообложения по налогу на транспорт является автотранспортное средство, которым в течение календарного года неоднократно пользовалось физическое лицо. Объектом налога также являются автоцистерны и коммерческие грузовые автомобили массой свыя 3,5 тонн. Автомобильные тракторы и сельскохозяйственные машины используются в качестве объектов для уплаты налога на транспорт только при условии, что они не используются для перевозки пассажиров. Налоги на транспорт оплачиваются только после постановки автомобиля на государственную регистрацию, а также с даты его первоначальной покупки. Если транспортное средство было приобретено до 1 января 2003 года и не подлежит уплате налога на транспорт или не имеет права на освобождение от него, то оно будет считаться объектом налогообложения только в том случае, если оно использовалось физическим лицом более одного раза в календарный год. Если автомобиль был произведен до 1 января 2003 года и он находится в собственности у физического лица с 31 декабря 2002 года или ранее, то объект налогообложения будет определяться только в том случае, если оно использовалось физическим лицом более одного раза в календарный год. Если автомобиль был произведен до 1 января 2003 года и он находится в собственности у физического лица с 31 декабря 2002 года или ранее, то объект налогообложия будет определяться только в том случае, если оно использовалось физическим лицом более одного раза в календарный год. Если автомобиль был произведен до 1 января 2003 года и он находится в собственности у физического лица с 31 декабря 2002 года или ранее, то объект налогообложения будет определяться только в том случае, если оно использовалось физическим лицом более одного раза в календарный год. Если автомобиль был произведен до 1 января 2003 года и он находится в собственности у физического лица с 31 декабря 2002 года или ранее, то объект налогообложения будет определяться только в том случае, если оно использовалось физическим лицом более одного раза в календар","Объектом налогообложения являются зарегистрированные транспортные средства, находящиеся на праве собственности налогоплательщика.",34,512,189.2384486850351,2.7055812577081686,0.53942627,0.7101413,0.6131223
89,"При взыскании налоговой задолженности у налогоплайлера есть следующие права:1. Просить доказательства, подтверждающие основание для взыскания,2. Проверять информацию об имуществе и финансовых возможностях должника (кредитная история, кредитные рейтинги),3. Уведомлять об отказе от взыскания налоговой задолженности и возражать против него,4. Оспаривать законность взыскания и его основания,5. Просить расследование в случае обнаружения ошибок или неправильных расчетов,6. Получать копию уведомления о взыскании налоговой задости,7. Знать свои обязанности по погашению задолженности и сроки ее погашения.При взыскании налоговой долга налогоплательщик имеет право на доступ к информации об имуществе должника для определения его финансовых возможностей по погашению задолженности. Налогоплательщик также имеет право на проверку доказательств, подтверждающих основание для взыскания, и уведомление об отказе от взыскания налоговой долга и возражать против него. Кроме того, налогоплайлер может оспорить законность взыскания и его основания и запросить расследование в случае обнаружения ошибок или неправильных расчетов. Наконец, налогоплательщик имеет право на получение копии уведомления о взыскании налоговой задолженности и знание своих обязанностей по погашению долга и сроков его погашения.","Налогоплательщик имеет право обжаловать действия налогового органа, требовать разъяснений и участвовать в судебном разбирательстве.",40,369,136.5363544076681,2.7025769188054163,0.6025928,0.7119525,0.6527237
90,"Налог на землю в отноше физических лиц – это обязательное взносы, уплачиваящиеся владельцами земельных участков. В соответствии с законодательством налоговые органы ежегодно определяют сумму налога на землю и выставляют его на плательщиков. Налоги на имущество не подлежат обложению в случае отсутствия дохода от имущества, а также если земля используется для ведения личного подсобного хозяйства или садоводства. Сумма налога на землю определяется местными исполнительными органами и может варьироваться в зависимости от местоположения и размера земли.","Налог на землю для физических лиц рассчитывается исходя из площади земельного участка, его целевого назначения и месторасположения.",35,144,53.25690384628251,2.7038747955689058,0.66373223,0.7786957,0.71663266
91,"В соответствии со статьей 336 Налогового кодекса РК международные компании в Казахстане подлежат обложению налогом на доходы физических и юридических лиц, а также корпоративным подоходным налогом. К ним относятся зарубежные компании, осуществляющие деятельность через постоянный учреждение или представительство, а также казахстанские компании с участием иностранного капитала в уставном капитале. Кроме того, международные компании могут быть освобождены от налогов на добавленную стоимость (НДС) при условии соблюдения определенных требований. Налоговый режим для международных компаний определяется специальными законами Казахстана и может различаться в зависимости от типа деятельности и размера участия иностранного капитала. В некоторых случаях международные компании могут быть освобождены от налогов или подвергаться более низким ставкам налога по сравнению с казахстанскими компаниями. Это связано с тем, что правительство Казахстана стремится привлекать иностранные инвестиции в экономику страны. Однако важно отметить, что международные компании могут также быть подвергнуты другим налогам или сборам, таким как акцизы или налоги на имущество, в зависимости от характера их деятельности. Также для них могут действовать особые правила по применению НДС и других налогов. В целом, международные компании должны соблюдать все налоговые требования Казахстана и получить все необходимые разрешения перед началом бизнес-операций в стране. Кроме того, они должны соответствовать определенным требованиям, чтобы быть признанными резидентами для целей налогообложения, что может включать проживание в Казахстане, управление компанией с целью получения дохода и другие критерии. Если международная компания не соблюдает эти требования или нарушает налоговые законы Казахстана, она может столкнуться с такими последствиями, как штрафы, убытки или даже аннулирование своего статуса резидента для целей налогообложения. Это может иметь серьезные последствия для компании и ее операций в Казаххане. Поэтому международным компаниям важно получить профессиональную налоговую","Доходы международных компаний облагаются в РК, если источником дохода является деятельность, осуществляемая на территории Казахстана через постоянное учреждение.",38,512,191.2746092332527,2.676779746420153,0.58777344,0.73674685,0.6538823
92,"Налоговые обязательства возникают в результате непогашенных налогов, которые подлежат уплате государству или местному органу власти. Это может включать налоговые обязательства, возникшие из-за несоблюдения сроков платежей, невыполнения налоговых обязательств или других нарушений. Налоговая ответственность также может включать штрафы и пени за такие нарушения. Налоговые обязательства обычно собираются с помощью судебных процессов и могут привести к задержанию активов или аресту лиц, которые не выполнили свои налоговые обязательства. Важно регулярно проверять свои налоговые обязательства и своевременно их исполнять, чтобы избежать привлечения к ответственности. Если у вас возникли проблемы с уплатой налогов, вам следует проконсультироваться с юристом или бухгалтером для получения профессиональных рекомендаций по управлению вашей налоговой ситуацию. Кроме того, если вы не уверены в том, какие налоги вам подлежат и как их рассчитать, вы можете обратиться за помощью к профессиону.","Основанием являются факты нарушения налогового законодательства, зафиксированные в актах проверок, ревизий или поступившие из других органов.",34,247,91.59863134706391,2.696546841012568,0.6044231,0.6875982,0.6433335
93,"Налоговое обязательство по уплате НДС — это требование к налогоплательщику или плательщику НДС о выплате суммы налога, которая была зарегистрирована в его декларации о доходах. Это может включать как уплаченный, так и неуплаченный налог. Налоговое обязательство по уплате НДС возникает при наличии как минимум одной из следующих ситуаций: 1. Возврат или корректировка декларации о доходах - Если налогоплательщик получает возврат или корректировку декларации о доходах, это может создать налоговое обязательство по уплате НДС. Например, если налогоплательщик подавал декларацию о доходах с ошибкой или неточностью и был вынужден пересмотреть ее после проверки, он может получить корректировку с увеличением суммы налога на добавленную стоимость. 2. Увеличение суммы налога на добавленную стоимость - Если налогоплательщик обнаружил, что в своей декларации о доходах была допущена ошибка или неточность и должна быть выплачена большая сумма налога на добавленную стоимость, он может иметь налоговое обязательство по уплате НДС. 3. Уменьшение суммы возврата налога на добавленную стоимость - Если налогоплательщик обнаружил, что в своей декларации о доходах была допущена ошибка или неточность и должна быть уменьшена сумма возврата налога на добавленную стоимость, он может иметь налоговое обязательство по уплате НДС. 4. Общая сумма налога на добавленную стоимость - Если общая сумма налога на добавленную стоимость в декларации о доходах превышает фактическую сумму, подлежащую уплате, налогоплательщик может иметь налоговое обязательство по уплате НДС. Важно отметить, что налоговые обязательства могут быть как положительными (обязанность платить больше налога), так и отрицательными (обязанность получать возврат). Если у налогоплатель","Обязательство включает выставление счетов-фактур, исчисление НДС, уплату НДС в бюджет и предоставление налоговой отчетности.",38,512,190.95232599508017,2.681297529799095,0.5729961,0.67508936,0.6198671
94,"Специальный налоговый режим на основе упрощенной деклаксации применяют физические лица, осуществляющие отдельные виды деятельности. К ним относятся: - предпринимательство; - ведение частного предприятия; - индивидуальная трудовая деятельность; - получение доходов от аренды недвижимости; - получение дохода в виде вознаграждений за участие в капитале юридического лица. Для применения специального налогового режима на основе упрощенной декларации физическое лицо должно быть зарегистрировано в качестве индивидуального предпринимателя или физического лица, осуществляющего частное предпринимательство. Налоговая декларация на основе упрощения подается ежегодно, но не реже одного раза в 3 года. Это связано с тем что специальный налоговый режим на основе упрощенной декларации применяется до тех пор, пока общая сумма доходов, полученных за квартал, составляет менее 150-кратного размера прожиточного минимума для трудоспособных граждан на конец предыдущего месяца. В течение этого срока физическое лицо не имеет права на применение специального налогового режима на основе упрощенной декларации, даже если он соответствует другим условиям. Например, после того как общая сумма доходов за квартал превысила 150-кратный размер прожиточного минимума для трудоспособных граждан, физическое лицо должно будет подать налоговую декларацию по обычному правилам и подлежать уплате налога с дохода. При этом в случае перехода на специальный налоговый режим на основе упрощенной декларации может быть применена единоразовая корректировка к налоговой отчетности за предыдущий квартал, когда общая сумма доходов составляла менее 150-кратного размера прожиточного минимума для трудоспособных граждан. При этом налоговая декларация на основе упрощения должна быть подана не позднее трех лет с момента окончания соответствующего финансового года. В случае перехода от специального налогового режима на основе упрощенной декларации к обычному налоговому порядку физическое лицо должно будет подавать налоговую","Индивидуальные предприниматели и юридические лица малого бизнеса, доход которых не превышает установленный лимит, при условии соблюдения требований законодательства.",40,512,190.9933218788356,2.680722000975553,0.5721268,0.706642,0.6323095
